,trip_id,uniqueid,qmodegrouping_Bike,qmodegrouping_Bus,qmodegrouping_Car,qmodegrouping_Commuter Rail,qmodegrouping_Ferry,qmodegrouping_For-Hire Vehicle,qmodegrouping_Other,qmodegrouping_Subway,qmodegrouping_Walk,qsustainablemode_No,qsustainablemode_Yes
5698,51200794,50200794,0,0,0,0,0,0,1,0,0,1,0
5699,51200795,50200795,0,0,0,0,0,0,0,0,1,0,1
5700,51200796,50200796,0,0,1,0,0,0,0,0,0,1,0
5701,51200797,50200797,0,0,0,0,0,0,0,0,1,0,1
5702,51200798,50200798,0,0,0,0,0,0,0,0,1,0,1
5703,51200799,50200799,0,0,0,0,0,0,0,1,0,0,1
5704,51200802,50200802,0,0,0,0,0,0,0,1,0,0,1
5705,51200804,50200804,0,0,0,0,0,0,1,0,0,1,0
5706,51200806,50200806,0,0,1,0,0,0,0,0,0,1,0
5707,51200810,50200810,0,0,0,0,0,0,0,1,0,0,1
5708,51200811,50200811,0,0,0,0,0,0,0,1,0,0,1
5709,51200812,50200812,0,0,0,0,0,0,0,1,0,0,1
5710,51200813,50200813,0,0,0,0,0,0,0,0,1,0,1
5711,51200814,50200814,0,0,0,0,0,0,0,0,1,0,1
5712,51200815,50200815,0,1,0,0,0,0,0,0,0,0,1
5713,51200816,50200816,0,0,0,0,0,0,0,0,1,0,1
5714,51200818,50200818,0,0,0,0,0,0,0,1,0,0,1
5715,51200821,50200821,0,0,1,0,0,0,0,0,0,1,0
5716,51200823,50200823,0,0,1,0,0,0,0,0,0,1,0
5717,51200825,50200825,0,0,1,0,0,0,0,0,0,1,0
5718,51200826,50200826,0,0,1,0,0,0,0,0,0,1,0
5719,51200829,50200829,0,0,1,0,0,0,0,0,0,1,0
5720,51200831,50200831,0,0,0,0,0,0,0,1,0,0,1
5721,51200832,50200832,0,1,0,0,0,0,0,0,0,0,1
5722,51200833,50200833,0,1,0,0,0,0,0,0,0,0,1
5723,51200834,50200834,0,0,1,0,0,0,0,0,0,1,0
5724,51200835,50200835,0,0,1,0,0,0,0,0,0,1,0
5725,51200836,50200836,0,0,0,0,0,0,0,1,0,0,1
5726,51200837,50200837,0,0,0,0,0,0,0,1,0,0,1
5727,51200848,50200848,0,0,1,0,0,0,0,0,0,1,0
5728,51200852,50200852,0,0,0,0,0,0,0,0,1,0,1
5729,51200853,50200853,0,0,0,0,0,0,0,1,0,0,1
5730,51200855,50200855,0,0,1,0,0,0,0,0,0,1,0
5731,51200863,50200863,0,0,0,0,0,0,0,0,1,0,1
5732,51200866,50200866,0,0,0,0,0,1,0,0,0,1,0
5733,51200868,50200868,0,0,0,0,0,0,0,0,1,0,1
5735,51200876,50200876,0,0,1,0,0,0,0,0,0,1,0
5736,51200879,50200879,0,0,1,0,0,0,0,0,0,1,0
5737,51200883,50200883,0,0,0,0,0,0,0,1,0,0,1
5738,51200886,50200886,0,0,0,0,0,0,0,1,0,0,1
5739,51200887,50200887,0,0,0,0,0,0,0,0,1,0,1
5740,51200888,50200888,0,0,0,0,0,0,0,0,1,0,1
5741,51200894,50200894,0,0,1,0,0,0,0,0,0,1,0
5742,51200895,50200895,0,0,0,0,0,0,0,1,0,0,1
5743,51200896,50200896,0,0,0,0,0,0,0,1,0,0,1
5744,51200897,50200897,0,0,0,0,0,0,0,0,1,0,1
5745,51200900,50200900,0,0,0,0,0,1,0,0,0,1,0
5746,51200901,50200901,0,0,1,0,0,0,0,0,0,1,0
5747,51200902,50200902,0,0,0,0,0,0,0,0,1,0,1
5748,51200907,50200907,0,0,1,0,0,0,0,0,0,1,0
5749,51200908,50200908,0,0,0,0,0,0,0,1,0,0,1
5750,51200912,50200912,0,0,0,0,0,0,0,1,0,0,1
5751,51200917,50200917,0,0,1,0,0,0,0,0,0,1,0
5752,51200919,50200919,0,0,0,0,0,0,0,0,1,0,1
5753,51200921,50200921,0,1,0,0,0,0,0,0,0,0,1
5754,51200923,50200923,0,0,1,0,0,0,0,0,0,1,0
5755,51200926,50200926,0,0,1,0,0,0,0,0,0,1,0
5756,51200928,50200928,0,0,0,0,0,0,0,0,1,0,1
5757,51200932,50200932,0,0,1,0,0,0,0,0,0,1,0
5758,51200933,50200933,0,0,0,0,0,0,0,1,0,0,1
5759,51200934,50200934,0,0,1,0,0,0,0,0,0,1,0
5760,51200935,50200935,0,0,0,0,0,0,0,1,0,0,1
5761,51200937,50200937,0,0,1,0,0,0,0,0,0,1,0
5762,51200938,50200938,0,0,0,0,0,0,0,1,0,0,1
5763,51200939,50200939,0,0,0,0,0,0,0,0,1,0,1
5764,51200950,50200950,0,0,0,0,0,0,0,0,1,0,1
5765,51200954,50200954,0,0,0,0,0,0,0,0,1,0,1
5766,51200959,50200959,0,0,0,0,0,0,0,1,0,0,1
5767,51200960,50200960,0,1,0,0,0,0,0,0,0,0,1
5768,51200963,50200963,0,0,0,0,0,0,0,1,0,0,1
5769,51200966,50200966,0,0,0,0,0,0,0,1,0,0,1
5770,51200968,50200968,0,0,1,0,0,0,0,0,0,1,0
5771,51200974,50200974,0,0,0,0,0,0,0,1,0,0,1
5772,51200979,50200979,0,1,0,0,0,0,0,0,0,0,1
5773,51200980,50200980,0,0,1,0,0,0,0,0,0,1,0
5774,51200981,50200981,0,0,0,0,0,0,0,1,0,0,1
5775,51200982,50200982,0,0,0,0,0,0,0,0,1,0,1
5776,51200987,50200987,0,0,0,0,0,0,0,1,0,0,1
5777,51200989,50200989,0,0,0,0,0,0,0,1,0,0,1
5778,51200990,50200990,0,0,1,0,0,0,0,0,0,1,0
5779,51200993,50200993,0,0,1,0,0,0,0,0,0,1,0
5780,51200999,50200999,0,0,0,0,0,0,0,0,1,0,1
5781,51201002,50201002,0,0,0,0,0,0,0,0,1,0,1
5782,51201003,50201003,0,0,0,0,0,0,0,1,0,0,1
5783,51201004,50201004,0,0,0,0,0,0,0,1,0,0,1
5784,51201020,50201020,0,0,1,0,0,0,0,0,0,1,0
5785,51201022,50201022,0,0,0,0,0,0,0,1,0,0,1
5786,51201023,50201023,0,0,0,0,0,1,0,0,0,1,0
5787,51201024,50201024,0,0,0,0,0,0,0,1,0,0,1
5788,51201027,50201027,0,0,1,0,0,0,0,0,0,1,0
5789,51201031,50201031,0,0,1,0,0,0,0,0,0,1,0
5790,51201032,50201032,0,0,0,0,0,0,0,1,0,0,1
5791,51201033,50201033,0,0,1,0,0,0,0,0,0,1,0
5792,51201035,50201035,0,0,0,0,0,0,0,1,0,0,1
5793,51201036,50201036,0,0,0,0,0,0,0,1,0,0,1
5794,51201037,50201037,0,0,1,0,0,0,0,0,0,1,0
5795,51201039,50201039,0,0,0,0,0,0,0,1,0,0,1
5796,51201040,50201040,0,0,0,0,0,0,0,1,0,0,1
5797,51201042,50201042,0,0,0,0,0,0,0,0,1,0,1
5798,51201044,50201044,0,1,0,0,0,0,0,0,0,0,1
5799,51201046,50201046,0,0,1,0,0,0,0,0,0,1,0
5800,51201047,50201047,0,0,1,0,0,0,0,0,0,1,0
5801,51201048,50201048,0,0,0,0,0,0,0,1,0,0,1
5802,51201049,50201049,0,0,0,0,0,0,0,1,0,0,1
5803,51201054,50201054,0,0,0,0,0,0,1,0,0,1,0
5804,51201057,50201057,0,0,0,0,0,0,0,1,0,0,1
5805,51201060,50201060,0,0,0,0,0,0,0,1,0,0,1
5806,51201062,50201062,0,0,0,0,0,0,0,1,0,0,1
5807,51201063,50201063,0,0,0,0,0,0,0,1,0,0,1
5808,51201076,50201076,0,0,1,0,0,0,0,0,0,1,0
5809,51201079,50201079,0,0,1,0,0,0,0,0,0,1,0
5810,51201081,50201081,0,0,0,0,0,0,1,0,0,1,0
5811,51201090,50201090,0,0,0,0,0,0,0,0,1,0,1
5812,51201093,50201093,0,0,0,0,0,0,0,1,0,0,1
5813,51201097,50201097,0,0,0,0,0,0,0,0,1,0,1
5814,51201109,50201109,0,0,0,0,0,0,0,1,0,0,1
5815,51201110,50201110,0,0,1,0,0,0,0,0,0,1,0
5816,51201113,50201113,0,0,1,0,0,0,0,0,0,1,0
5817,51201114,50201114,0,0,0,0,0,0,0,1,0,0,1
5818,51201119,50201119,0,0,0,0,0,0,0,1,0,0,1
5819,51201120,50201120,0,0,0,0,0,0,0,0,1,0,1
5821,51201132,50201132,0,0,1,0,0,0,0,0,0,1,0
5822,51201133,50201133,0,0,1,0,0,0,0,0,0,1,0
5823,51201134,50201134,0,0,1,0,0,0,0,0,0,1,0
5824,51201135,50201135,0,1,0,0,0,0,0,0,0,0,1
5825,51201140,50201140,0,0,0,0,0,0,0,0,1,0,1
5826,51201146,50201146,0,0,1,0,0,0,0,0,0,1,0
5827,51201147,50201147,0,0,1,0,0,0,0,0,0,1,0
5828,51201148,50201148,0,1,0,0,0,0,0,0,0,0,1
5829,51201149,50201149,0,0,0,0,0,0,1,0,0,1,0
5830,51201150,50201150,0,0,0,0,0,1,0,0,0,1,0
5831,51201151,50201151,0,0,0,0,0,0,0,1,0,0,1
5832,51201159,50201159,0,0,0,0,0,0,0,1,0,0,1
5833,51201160,50201160,0,0,0,0,0,0,0,1,0,0,1
5834,51201163,50201163,0,0,0,0,0,0,0,1,0,0,1
5835,51201164,50201164,0,0,0,0,0,0,0,1,0,0,1
5836,51201168,50201168,0,0,1,0,0,0,0,0,0,1,0
5837,51201169,50201169,0,0,0,0,0,0,0,1,0,0,1
5838,51201172,50201172,0,0,0,0,0,0,0,0,1,0,1
5839,51201174,50201174,0,0,1,0,0,0,0,0,0,1,0
5840,51201177,50201177,0,0,0,0,0,0,1,0,0,1,0
5841,51201178,50201178,0,0,1,0,0,0,0,0,0,1,0
5842,51201186,50201186,0,0,1,0,0,0,0,0,0,1,0
5843,51201188,50201188,0,0,0,0,0,0,0,0,1,0,1
5844,51201190,50201190,0,0,1,0,0,0,0,0,0,1,0
5845,51201191,50201191,0,0,0,0,0,1,0,0,0,1,0
5846,51201194,50201194,0,0,1,0,0,0,0,0,0,1,0
5847,51201195,50201195,0,0,0,0,0,0,0,0,1,0,1
5848,51201199,50201199,0,0,0,0,0,0,0,1,0,0,1
5849,51201200,50201200,0,0,1,0,0,0,0,0,0,1,0
5850,51201201,50201201,0,0,0,0,0,0,0,1,0,0,1
5851,51201202,50201202,0,1,0,0,0,0,0,0,0,0,1
5852,51201205,50201205,0,0,0,0,0,0,0,1,0,0,1
5853,51201210,50201210,0,0,0,0,0,0,0,1,0,0,1
5854,51201213,50201213,0,0,0,0,0,0,0,1,0,0,1
5855,51201217,50201217,0,0,1,0,0,0,0,0,0,1,0
5856,51201219,50201219,0,1,0,0,0,0,0,0,0,0,1
5857,51201222,50201222,0,0,1,0,0,0,0,0,0,1,0
5858,51201223,50201223,0,1,0,0,0,0,0,0,0,0,1
5859,51201224,50201224,0,1,0,0,0,0,0,0,0,0,1
5860,51201226,50201226,0,0,0,0,0,0,0,1,0,0,1
5861,51201227,50201227,0,0,0,0,0,0,0,1,0,0,1
5862,51201231,50201231,0,0,1,0,0,0,0,0,0,1,0
5863,51201237,50201237,0,0,0,0,0,0,0,1,0,0,1
5864,51201248,50201248,0,0,0,0,0,0,0,0,1,0,1
5865,51201251,50201251,0,0,0,0,0,0,0,0,1,0,1
5866,51201252,50201252,0,0,0,0,0,0,0,1,0,0,1
5867,51201253,50201253,0,1,0,0,0,0,0,0,0,0,1
5868,51201255,50201255,0,0,1,0,0,0,0,0,0,1,0
5869,51201258,50201258,0,0,1,0,0,0,0,0,0,1,0
5871,51201264,50201264,0,1,0,0,0,0,0,0,0,0,1
5872,51201266,50201266,0,0,1,0,0,0,0,0,0,1,0
5873,51201269,50201269,0,0,0,0,0,0,0,1,0,0,1
5874,51201270,50201270,0,0,0,0,0,0,0,1,0,0,1
5875,51201276,50201276,0,0,1,0,0,0,0,0,0,1,0
5876,51201285,50201285,0,0,0,0,0,0,0,0,1,0,1
5877,51201287,50201287,0,0,1,0,0,0,0,0,0,1,0
5878,51201289,50201289,0,1,0,0,0,0,0,0,0,0,1
5879,51201296,50201296,0,1,0,0,0,0,0,0,0,0,1
5880,51201297,50201297,0,0,0,0,0,0,0,0,1,0,1
5881,51201298,50201298,0,0,0,0,0,0,0,0,1,0,1
5882,51201316,50201316,0,0,0,0,0,0,0,1,0,0,1
5883,51201319,50201319,0,0,0,0,0,0,0,0,1,0,1
5884,51201320,50201320,0,0,1,0,0,0,0,0,0,1,0
5885,51201326,50201326,0,0,0,0,0,0,0,1,0,0,1
5886,51201331,50201331,0,0,0,0,0,0,0,1,0,0,1
5887,51201332,50201332,0,0,0,0,0,0,0,1,0,0,1
5888,51201336,50201336,0,0,0,0,0,0,0,0,1,0,1
5889,51201338,50201338,0,1,0,0,0,0,0,0,0,0,1
5890,51201342,50201342,0,0,0,0,0,0,0,1,0,0,1
5891,51201344,50201344,0,0,1,0,0,0,0,0,0,1,0
5892,51201345,50201345,0,0,0,0,0,0,0,0,1,0,1
5893,51201346,50201346,0,1,0,0,0,0,0,0,0,0,1
5894,51201349,50201349,0,0,0,0,0,0,0,1,0,0,1
5895,51201351,50201351,0,0,1,0,0,0,0,0,0,1,0
5896,51201355,50201355,0,1,0,0,0,0,0,0,0,0,1
5897,51201357,50201357,0,0,1,0,0,0,0,0,0,1,0
5898,51201364,50201364,0,1,0,0,0,0,0,0,0,0,1
5899,51201367,50201367,0,1,0,0,0,0,0,0,0,0,1
5900,51201370,50201370,0,0,0,0,0,0,0,1,0,0,1
5901,51201371,50201371,0,0,0,0,0,0,0,0,1,0,1
5902,51201372,50201372,0,0,0,0,0,0,0,1,0,0,1
5903,51201374,50201374,0,0,0,0,0,0,0,1,0,0,1
5904,51201377,50201377,0,0,0,0,0,0,0,0,1,0,1
5905,51201379,50201379,0,1,0,0,0,0,0,0,0,0,1
5906,51201380,50201380,0,0,0,0,0,0,0,0,1,0,1
5907,51201385,50201385,0,0,0,1,0,0,0,0,0,0,1
5908,51201389,50201389,0,0,0,0,0,0,0,0,1,0,1
5909,51201391,50201391,0,0,0,0,0,0,0,1,0,0,1
5910,51201394,50201394,0,0,0,0,0,0,0,1,0,0,1
5911,51201398,50201398,0,0,1,0,0,0,0,0,0,1,0
5912,51201405,50201405,0,0,0,0,0,0,0,1,0,0,1
5913,51201406,50201406,0,0,0,0,0,0,0,0,1,0,1
5914,51201407,50201407,0,0,0,0,0,0,0,1,0,0,1
5915,51201408,50201408,0,1,0,0,0,0,0,0,0,0,1
5916,51201410,50201410,0,0,0,0,0,0,0,0,1,0,1
5917,51201411,50201411,0,0,0,0,0,0,0,1,0,0,1
5918,51201414,50201414,0,1,0,0,0,0,0,0,0,0,1
5919,51201419,50201419,0,0,0,0,0,0,0,1,0,0,1
5920,51201421,50201421,0,0,1,0,0,0,0,0,0,1,0
5921,51201423,50201423,0,0,0,0,0,0,0,1,0,0,1
5922,51201424,50201424,0,0,1,0,0,0,0,0,0,1,0
5923,51201427,50201427,0,0,0,0,0,1,0,0,0,1,0
5924,51201428,50201428,0,0,0,0,0,0,0,1,0,0,1
5925,51201431,50201431,0,0,0,0,0,0,0,0,1,0,1
5926,51201435,50201435,0,0,0,0,0,0,0,0,1,0,1
5927,51201436,50201436,0,0,0,0,0,0,0,1,0,0,1
5928,51201440,50201440,0,0,0,0,0,0,0,0,1,0,1
5929,51201442,50201442,0,0,0,0,0,0,0,0,1,0,1
5930,51201446,50201446,0,0,0,0,0,0,0,1,0,0,1
5931,51201447,50201447,0,0,0,0,0,0,0,1,0,0,1
5932,51201448,50201448,0,0,0,0,0,0,0,1,0,0,1
5933,51201451,50201451,0,0,0,0,0,0,0,1,0,0,1
5934,51201456,50201456,0,0,0,0,0,0,0,1,0,0,1
5935,51201457,50201457,0,0,0,0,0,0,0,1,0,0,1
5936,51201458,50201458,0,0,0,0,0,0,0,1,0,0,1
5937,51201459,50201459,0,0,0,0,0,1,0,0,0,1,0
5938,51201461,50201461,0,0,0,0,0,0,0,1,0,0,1
5939,51201462,50201462,0,0,0,0,0,0,0,1,0,0,1
5940,51201467,50201467,0,0,1,0,0,0,0,0,0,1,0
5941,51201473,50201473,0,0,0,0,0,0,0,0,1,0,1
5942,51201476,50201476,0,0,1,0,0,0,0,0,0,1,0
5943,51201480,50201480,0,0,1,0,0,0,0,0,0,1,0
5944,51201482,50201482,0,0,0,0,0,0,0,1,0,0,1
5945,51201484,50201484,0,0,1,0,0,0,0,0,0,1,0
5946,51201488,50201488,0,1,0,0,0,0,0,0,0,0,1
5947,51201491,50201491,0,0,0,0,0,0,0,1,0,0,1
5948,51201494,50201494,0,0,0,0,0,0,0,1,0,0,1
5949,51201498,50201498,0,0,0,0,0,0,0,1,0,0,1
5950,51201504,50201504,0,0,0,0,0,0,1,0,0,1,0
5951,51201505,50201505,0,0,0,0,0,0,0,0,1,0,1
5952,51201511,50201511,0,0,0,0,0,0,0,1,0,0,1
5953,51201520,50201520,0,0,0,0,0,0,0,1,0,0,1
5954,51201521,50201521,0,0,1,0,0,0,0,0,0,1,0
5955,51201523,50201523,0,0,0,0,0,0,0,1,0,0,1
5956,51201524,50201524,0,0,0,0,0,0,0,1,0,0,1
5957,51201525,50201525,0,1,0,0,0,0,0,0,0,0,1
5958,51201533,50201533,0,0,0,0,0,0,0,1,0,0,1
5959,51201535,50201535,0,1,0,0,0,0,0,0,0,0,1
5960,51201536,50201536,0,0,1,0,0,0,0,0,0,1,0
5961,51201537,50201537,0,1,0,0,0,0,0,0,0,0,1
5962,51201543,50201543,0,0,0,0,0,0,0,0,1,0,1
5963,51201544,50201544,0,0,0,0,0,0,0,1,0,0,1
5964,51201548,50201548,0,0,0,0,0,0,0,1,0,0,1
5965,51201549,50201549,0,0,0,0,0,0,0,1,0,0,1
5966,51201558,50201558,0,1,0,0,0,0,0,0,0,0,1
5967,51201563,50201563,0,0,0,0,0,0,0,1,0,0,1
5968,51201564,50201564,0,0,0,0,0,0,0,1,0,0,1
5969,51201567,50201567,0,0,1,0,0,0,0,0,0,1,0
5970,51201570,50201570,0,0,1,0,0,0,0,0,0,1,0
5971,51201571,50201571,0,0,0,0,0,0,0,1,0,0,1
5972,51201573,50201573,0,0,0,0,0,0,0,1,0,0,1
5973,51201576,50201576,0,0,1,0,0,0,0,0,0,1,0
5974,51201582,50201582,0,0,1,0,0,0,0,0,0,1,0
5975,51201585,50201585,0,0,0,0,0,0,0,1,0,0,1
5976,51201586,50201586,0,0,0,0,0,0,0,1,0,0,1
5977,51201587,50201587,0,1,0,0,0,0,0,0,0,0,1
5978,51201589,50201589,0,0,1,0,0,0,0,0,0,1,0
5979,51201592,50201592,0,0,0,0,0,0,0,1,0,0,1
5980,51201594,50201594,0,0,0,0,0,0,0,0,1,0,1
5981,51201598,50201598,0,0,0,0,0,0,0,0,1,0,1
5982,51201599,50201599,0,0,0,0,0,0,0,1,0,0,1
5983,51201600,50201600,0,1,0,0,0,0,0,0,0,0,1
5984,51201601,50201601,0,0,0,0,0,0,0,0,1,0,1
5985,51201603,50201603,0,0,0,0,0,0,0,1,0,0,1
5986,51201613,50201613,0,0,0,0,0,0,0,1,0,0,1
5987,51201614,50201614,0,0,0,0,0,0,0,1,0,0,1
5988,51201616,50201616,0,1,0,0,0,0,0,0,0,0,1
5989,51201617,50201617,0,0,0,0,0,0,0,1,0,0,1
5990,51201630,50201630,0,1,0,0,0,0,0,0,0,0,1
5991,51201635,50201635,0,0,0,0,0,0,0,1,0,0,1
5992,51201636,50201636,0,0,0,0,0,0,0,0,1,0,1
5993,51201637,50201637,0,0,0,0,0,0,1,0,0,1,0
5994,51201638,50201638,0,0,0,0,0,0,0,1,0,0,1
5995,51201639,50201639,0,0,1,0,0,0,0,0,0,1,0
5996,51201644,50201644,0,0,0,0,0,0,0,0,1,0,1
5997,51201649,50201649,0,0,0,0,0,0,0,1,0,0,1
5998,51202227,50202227,0,0,0,0,0,0,0,1,0,0,1
5999,51201654,50201654,0,0,0,0,0,0,0,1,0,0,1
6000,51201655,50201655,0,0,1,0,0,0,0,0,0,1,0
6001,51201656,50201656,0,0,1,0,0,0,0,0,0,1,0
6002,51201658,50201658,0,0,0,0,0,0,0,0,1,0,1
6003,51201660,50201660,0,0,1,0,0,0,0,0,0,1,0
6004,51201661,50201661,0,0,1,0,0,0,0,0,0,1,0
6005,51201666,50201666,0,0,1,0,0,0,0,0,0,1,0
6006,51201826,50201826,0,1,0,0,0,0,0,0,0,0,1
6007,51201668,50201668,0,0,1,0,0,0,0,0,0,1,0
6008,51201672,50201672,0,0,0,0,0,0,0,1,0,0,1
6009,51201674,50201674,0,0,0,0,0,0,0,0,1,0,1
6010,51201675,50201675,0,0,0,0,0,0,0,1,0,0,1
6011,51201676,50201676,0,0,0,0,0,0,0,0,1,0,1
6012,51201680,50201680,0,0,1,0,0,0,0,0,0,1,0
6013,51201693,50201693,0,0,0,0,0,0,0,0,1,0,1
6014,51201695,50201695,0,0,1,0,0,0,0,0,0,1,0
6015,51201696,50201696,0,0,0,0,0,0,0,0,1,0,1
6016,51201697,50201697,0,1,0,0,0,0,0,0,0,0,1
6017,51201698,50201698,0,1,0,0,0,0,0,0,0,0,1
6018,51201709,50201709,0,0,0,0,0,0,0,0,1,0,1
6019,51201710,50201710,0,0,0,0,0,0,0,1,0,0,1
6020,51201715,50201715,0,0,0,0,0,0,0,0,1,0,1
6021,51202021,50202021,0,1,0,0,0,0,0,0,0,0,1
6022,51201722,50201722,0,0,0,0,0,0,0,1,0,0,1
6023,51201724,50201724,0,0,0,0,0,0,0,0,1,0,1
6024,51201728,50201728,0,0,1,0,0,0,0,0,0,1,0
6025,51201729,50201729,0,0,1,0,0,0,0,0,0,1,0
6026,51201738,50201738,0,1,0,0,0,0,0,0,0,0,1
6027,51201750,50201750,0,0,0,0,0,1,0,0,0,1,0
6028,51201751,50201751,0,1,0,0,0,0,0,0,0,0,1
6029,51201763,50201763,0,0,0,0,0,0,0,1,0,0,1
6030,51201765,50201765,0,0,0,0,0,0,0,0,1,0,1
6031,51201772,50201772,0,0,0,0,0,1,0,0,0,1,0
6032,51201785,50201785,0,0,1,0,0,0,0,0,0,1,0
6033,51201787,50201787,0,0,0,0,0,0,0,1,0,0,1
6034,51201788,50201788,0,0,0,0,0,1,0,0,0,1,0
6035,51201790,50201790,0,0,0,0,0,0,0,0,1,0,1
6036,51201792,50201792,0,0,0,0,0,0,0,0,1,0,1
6037,51201793,50201793,0,0,0,0,0,0,0,1,0,0,1
6038,51201795,50201795,0,0,0,0,0,0,0,0,1,0,1
6039,51201815,50201815,0,0,0,0,0,0,0,0,1,0,1
6040,51201820,50201820,0,0,1,0,0,0,0,0,0,1,0
6041,51201822,50201822,0,0,0,0,0,0,1,0,0,1,0
6042,51201824,50201824,0,1,0,0,0,0,0,0,0,0,1
6043,51201832,50201832,0,0,0,0,0,0,0,1,0,0,1
6044,51201838,50201838,0,0,0,0,0,0,0,0,1,0,1
6045,51201840,50201840,0,0,0,0,0,0,0,0,1,0,1
6046,51201841,50201841,0,1,0,0,0,0,0,0,0,0,1
6047,51201846,50201846,0,0,0,0,0,0,0,1,0,0,1
6048,51201868,50201868,0,0,0,0,0,0,0,1,0,0,1
6049,51201887,50201887,0,0,0,0,0,0,0,0,1,0,1
6050,51201915,50201915,0,1,0,0,0,0,0,0,0,0,1
6051,51201918,50201918,0,0,0,0,0,0,0,0,1,0,1
6052,51201919,50201919,0,0,0,0,0,0,0,1,0,0,1
6053,51201922,50201922,0,0,0,0,0,0,0,0,1,0,1
6054,51201925,50201925,0,0,0,0,0,0,0,0,1,0,1
6055,51201935,50201935,0,0,1,0,0,0,0,0,0,1,0
6056,51201944,50201944,0,0,1,0,0,0,0,0,0,1,0
6057,51201945,50201945,0,0,0,0,0,1,0,0,0,1,0
6058,51201966,50201966,0,0,0,0,0,0,0,0,1,0,1
6059,51201969,50201969,0,0,0,0,0,0,0,1,0,0,1
6060,51201972,50201972,0,0,1,0,0,0,0,0,0,1,0
6061,51201973,50201973,0,0,1,0,0,0,0,0,0,1,0
6062,51201977,50201977,0,0,0,0,0,0,0,1,0,0,1
6063,51201986,50201986,0,0,0,0,0,0,0,0,1,0,1
6064,51201987,50201987,0,0,0,0,0,0,0,1,0,0,1
6065,51201988,50201988,0,1,0,0,0,0,0,0,0,0,1
6066,51201991,50201991,0,0,0,0,0,0,0,1,0,0,1
6067,51201996,50201996,0,0,1,0,0,0,0,0,0,1,0
6068,51202001,50202001,0,0,0,0,0,0,0,1,0,0,1
6069,51202003,50202003,0,0,1,0,0,0,0,0,0,1,0
6070,51202006,50202006,0,1,0,0,0,0,0,0,0,0,1
6071,51202007,50202007,0,1,0,0,0,0,0,0,0,0,1
6072,51202008,50202008,0,0,0,0,0,0,0,1,0,0,1
6073,51202012,50202012,0,0,0,0,1,0,0,0,0,0,1
6074,51202013,50202013,0,0,1,0,0,0,0,0,0,1,0
6075,51202014,50202014,0,0,1,0,0,0,0,0,0,1,0
6076,51202016,50202016,0,0,1,0,0,0,0,0,0,1,0
6077,51202017,50202017,0,1,0,0,0,0,0,0,0,0,1
6078,51202024,50202024,0,0,0,0,0,0,0,1,0,0,1
6079,51202025,50202025,0,0,1,0,0,0,0,0,0,1,0
6080,51202027,50202027,0,0,1,0,0,0,0,0,0,1,0
6081,51202030,50202030,0,0,0,0,0,0,0,1,0,0,1
6082,51202032,50202032,0,0,0,0,0,0,0,1,0,0,1
6083,51202033,50202033,0,0,0,0,0,0,0,1,0,0,1
6084,51202034,50202034,0,0,1,0,0,0,0,0,0,1,0
6085,51202040,50202040,0,0,0,0,0,0,0,0,1,0,1
6086,51202047,50202047,0,0,0,0,0,0,0,1,0,0,1
6087,51202048,50202048,0,0,0,0,0,0,0,0,1,0,1
6088,51202057,50202057,0,0,1,0,0,0,0,0,0,1,0
6089,51202058,50202058,0,0,0,0,0,0,0,1,0,0,1
6090,51202062,50202062,0,0,1,0,0,0,0,0,0,1,0
6091,51202063,50202063,0,0,0,0,0,0,0,0,1,0,1
6092,51202065,50202065,0,0,0,0,0,0,0,1,0,0,1
6093,51202073,50202073,0,0,1,0,0,0,0,0,0,1,0
6094,51202076,50202076,0,0,0,0,0,0,0,0,1,0,1
6095,51202077,50202077,0,0,1,0,0,0,0,0,0,1,0
6096,51202088,50202088,0,0,0,0,0,0,0,1,0,0,1
6097,51202091,50202091,0,1,0,0,0,0,0,0,0,0,1
6098,51202095,50202095,0,0,0,0,0,0,0,0,1,0,1
6099,51202097,50202097,0,0,0,0,0,0,0,0,1,0,1
6100,51202099,50202099,0,0,0,0,0,0,0,1,0,0,1
6101,51202102,50202102,0,0,1,0,0,0,0,0,0,1,0
6102,51202108,50202108,0,0,0,0,0,0,0,1,0,0,1
6103,51202109,50202109,0,0,0,0,0,1,0,0,0,1,0
6104,51202111,50202111,0,0,0,0,0,0,0,0,1,0,1
6105,51202132,50202132,0,0,1,0,0,0,0,0,0,1,0
6106,51202137,50202137,0,0,0,0,0,0,0,0,1,0,1
6107,51202140,50202140,0,0,0,0,0,1,0,0,0,1,0
6108,51202141,50202141,0,0,1,0,0,0,0,0,0,1,0
6109,51202143,50202143,0,1,0,0,0,0,0,0,0,0,1
6110,51202151,50202151,0,0,0,0,0,0,0,1,0,0,1
6111,51202154,50202154,0,0,0,0,0,0,0,0,1,0,1
6112,51202173,50202173,0,0,1,0,0,0,0,0,0,1,0
6113,51202175,50202175,0,1,0,0,0,0,0,0,0,0,1
6114,51202186,50202186,0,0,1,0,0,0,0,0,0,1,0
6115,51202187,50202187,0,0,1,0,0,0,0,0,0,1,0
6116,51202188,50202188,0,0,0,0,0,0,0,1,0,0,1
6117,51202195,50202195,0,0,1,0,0,0,0,0,0,1,0
6118,51202196,50202196,0,0,0,0,0,0,0,1,0,0,1
6119,51202204,50202204,0,0,0,0,0,1,0,0,0,1,0
